centreID,staffID,assignmentDate,workingHour,dutyRole
C62299,D80110,25/2/2019,night shift(2100-0500),condition monitoring
C34648,D16355,22/8/2020,night shift(2100-0500),condition monitoring
C32447,N92606,16/8/2020,night shift(2100-0500),examiner
C43228,N17730,2/9/2020,morning shift(0500-1300),care taker
C80123,N78965,9/3/2021,afternoon shift(1300-2100),examiner
C27022,D03724,2/12/2019,morning shift(0500-1300),condition monitoring
C17418,N09499,21/12/2018,night shift(2100-0500),vaccinator
C37581,D13115,14/5/2021,night shift(2100-0500),condition monitoring
C33733,D50827,18/11/2020,morning shift(0500-1300),coordinator
C09157,D63281,20/2/2020,night shift(2100-0500),coordinator
C07739,D42593,9/12/2020,afternoon shift(1300-2100),coordinator
C19149,D03679,3/4/2021,morning shift(0500-1300),coordinator
C34341,N52531,24/1/2020,morning shift(0500-1300),tester
C38573,D85442,21/12/2020,afternoon shift(1300-2100),condition monitoring
C21883,N88897,4/3/2020,afternoon shift(1300-2100),examiner
C80674,D13391,27/5/2021,afternoon shift(1300-2100),coordinator
C73062,N81157,22/12/2020,morning shift(0500-1300),examiner
C38789,N28526,7/9/2020,afternoon shift(1300-2100),vaccinator
C34151,D72121,29/5/2020,morning shift(0500-1300),condition monitoring
C89400,N67329,6/3/2020,morning shift(0500-1300),vaccinator
C97873,N08799,20/5/2019,afternoon shift(1300-2100),tester
C55995,D24421,19/5/2021,afternoon shift(1300-2100),coordinator
C16057,N98881,12/10/2019,morning shift(0500-1300),tester
C30323,D12167,22/4/2021,morning shift(0500-1300),condition monitoring
C90794,N98951,24/1/2021,night shift(2100-0500),care taker
C33463,N74255,2/4/2021,night shift(2100-0500),vaccinator
C00960,N09245,12/7/2021,morning shift(0500-1300),vaccinator
C65811,D69356,1/9/2019,afternoon shift(1300-2100),condition monitoring
C96657,N93351,5/10/2019,night shift(2100-0500),tester
C57533,N29987,1/12/2019,afternoon shift(1300-2100),tester
C73148,D71684,26/6/2018,night shift(2100-0500),coordinator
C77741,N51132,13/4/2019,night shift(2100-0500),vaccinator
C63521,D91867,7/9/2018,night shift(2100-0500),condition monitoring
C75072,D99262,29/12/2019,morning shift(0500-1300),coordinator
C44256,N06214,23/2/2019,night shift(2100-0500),tester
C28348,N45437,19/10/2018,night shift(2100-0500),care taker
C94724,D23823,14/12/2020,morning shift(0500-1300),coordinator
C94075,D64564,28/11/2020,morning shift(0500-1300),coordinator
C95781,N53201,12/2/2021,afternoon shift(1300-2100),vaccinator
C08426,N60979,22/12/2020,afternoon shift(1300-2100),care taker
C62299,N40134,7/9/2018,afternoon shift(1300-2100),tester
C34648,D32269,24/7/2018,afternoon shift(1300-2100),condition monitoring
C32447,N85192,11/1/2021,afternoon shift(1300-2100),care taker
C43228,D29251,22/10/2018,morning shift(0500-1300),coordinator
C80123,N86489,20/10/2020,night shift(2100-0500),tester
C27022,N16304,4/11/2019,night shift(2100-0500),examiner
C17418,N18775,16/12/2019,night shift(2100-0500),vaccinator
C37581,D04237,11/6/2019,afternoon shift(1300-2100),coordinator
C33733,N48987,21/2/2019,morning shift(0500-1300),vaccinator
C09157,D84204,25/11/2019,night shift(2100-0500),coordinator
C07739,D14349,20/4/2019,night shift(2100-0500),coordinator
C19149,D69876,3/11/2018,afternoon shift(1300-2100),coordinator
C34341,D27192,6/6/2021,morning shift(0500-1300),condition monitoring
C38573,N37459,3/10/2020,night shift(2100-0500),tester
C21883,D39226,11/12/2018,afternoon shift(1300-2100),condition monitoring
C80674,N77198,28/6/2019,morning shift(0500-1300),examiner
C73062,N81554,17/9/2020,morning shift(0500-1300),vaccinator
C38789,N42761,21/7/2021,morning shift(0500-1300),care taker
C34151,N26310,23/8/2020,morning shift(0500-1300),examiner
C89400,D40947,3/1/2019,night shift(2100-0500),condition monitoring
C97873,N34734,3/6/2019,afternoon shift(1300-2100),tester
C55995,D35925,10/3/2019,morning shift(0500-1300),condition monitoring
C16057,D38460,1/11/2020,night shift(2100-0500),coordinator
C30323,N76763,2/9/2019,night shift(2100-0500),tester
C90794,D66772,7/12/2019,night shift(2100-0500),condition monitoring
C33463,N48723,20/9/2019,afternoon shift(1300-2100),care taker
C00960,D44071,10/9/2018,morning shift(0500-1300),condition monitoring
C65811,N94937,4/3/2021,night shift(2100-0500),tester
C96657,D38164,3/5/2020,afternoon shift(1300-2100),coordinator
C57533,N05476,29/6/2019,morning shift(0500-1300),care taker
C73148,N56687,7/9/2020,afternoon shift(1300-2100),examiner
C77741,D65529,27/6/2021,morning shift(0500-1300),coordinator
C63521,D88731,6/10/2020,afternoon shift(1300-2100),coordinator
C75072,D92642,24/7/2020,morning shift(0500-1300),condition monitoring
C44256,N60594,27/12/2020,night shift(2100-0500),care taker
C28348,N69954,24/2/2019,morning shift(0500-1300),vaccinator
C94724,D44747,11/9/2018,afternoon shift(1300-2100),condition monitoring
C94075,D30096,16/7/2019,morning shift(0500-1300),condition monitoring
C95781,N11120,26/2/2020,afternoon shift(1300-2100),vaccinator
C08426,N83559,9/4/2019,morning shift(0500-1300),examiner
C62299,D29088,6/11/2019,night shift(2100-0500),coordinator
C34648,N66535,25/1/2021,morning shift(0500-1300),examiner
C32447,N50939,6/11/2020,afternoon shift(1300-2100),care taker
C43228,N98413,20/7/2020,morning shift(0500-1300),vaccinator
C80123,N73936,11/6/2018,morning shift(0500-1300),examiner
C27022,D33966,19/8/2019,morning shift(0500-1300),condition monitoring
C17418,D25024,22/10/2020,afternoon shift(1300-2100),condition monitoring
C37581,N09343,3/9/2018,morning shift(0500-1300),care taker
C33733,N83444,13/12/2019,night shift(2100-0500),vaccinator
C09157,N81908,27/1/2019,night shift(2100-0500),examiner
C07739,N29509,18/9/2020,morning shift(0500-1300),examiner
C19149,D76840,1/6/2020,afternoon shift(1300-2100),coordinator
C34341,N30356,8/7/2018,morning shift(0500-1300),tester
C38573,N13757,13/7/2020,morning shift(0500-1300),tester
C21883,N86205,1/1/2021,morning shift(0500-1300),care taker
C80674,D32982,12/12/2018,afternoon shift(1300-2100),condition monitoring
C73062,D97373,27/7/2019,afternoon shift(1300-2100),coordinator
C38789,D21001,27/3/2020,night shift(2100-0500),coordinator
C34151,D32315,20/11/2018,night shift(2100-0500),coordinator
C89400,N16453,23/1/2021,morning shift(0500-1300),vaccinator
C97873,N44348,27/9/2019,afternoon shift(1300-2100),care taker
C55995,N06804,22/6/2020,afternoon shift(1300-2100),examiner
C16057,D31327,27/6/2020,afternoon shift(1300-2100),condition monitoring
C30323,D07306,4/7/2020,morning shift(0500-1300),coordinator
C90794,N57344,24/8/2020,morning shift(0500-1300),examiner
C33463,D50952,12/6/2019,night shift(2100-0500),coordinator
C00960,N45112,21/8/2018,morning shift(0500-1300),care taker
C65811,N62111,6/11/2018,night shift(2100-0500),tester
C96657,D24163,13/3/2021,morning shift(0500-1300),condition monitoring
C57533,D87596,30/6/2021,morning shift(0500-1300),coordinator
C73148,D69801,23/12/2020,night shift(2100-0500),coordinator
C77741,N95359,17/10/2020,night shift(2100-0500),vaccinator
C63521,N57097,21/2/2021,morning shift(0500-1300),vaccinator
C75072,N14921,19/8/2020,morning shift(0500-1300),vaccinator
C44256,N61712,15/12/2019,night shift(2100-0500),care taker
C28348,D27858,12/2/2020,afternoon shift(1300-2100),coordinator
C94724,N86747,19/2/2021,night shift(2100-0500),vaccinator
C94075,N67788,5/12/2020,night shift(2100-0500),care taker
C95781,D26793,29/12/2019,afternoon shift(1300-2100),coordinator
C08426,D62521,7/3/2019,night shift(2100-0500),condition monitoring
C62299,D56124,1/10/2018,night shift(2100-0500),coordinator
C34648,D43138,11/1/2021,night shift(2100-0500),coordinator
C32447,N88589,3/9/2020,morning shift(0500-1300),tester
C43228,D44524,24/9/2019,night shift(2100-0500),coordinator
C80123,N16655,22/6/2019,night shift(2100-0500),tester
C27022,D18942,4/5/2020,night shift(2100-0500),coordinator
C17418,D04324,23/10/2018,night shift(2100-0500),coordinator
C37581,N05603,9/6/2020,night shift(2100-0500),care taker
C33733,D13743,3/2/2019,morning shift(0500-1300),condition monitoring
C09157,D26085,15/3/2020,afternoon shift(1300-2100),coordinator
C07739,N98227,9/11/2020,morning shift(0500-1300),tester
C19149,D92418,17/10/2019,night shift(2100-0500),coordinator
C34341,D14373,7/5/2019,night shift(2100-0500),coordinator
C38573,N71403,31/1/2019,morning shift(0500-1300),examiner
C21883,N89638,6/11/2020,night shift(2100-0500),examiner
C80674,N32785,27/11/2019,afternoon shift(1300-2100),care taker
C73062,D85124,3/3/2020,morning shift(0500-1300),condition monitoring
C38789,D63769,25/6/2019,morning shift(0500-1300),coordinator
C34151,D98940,30/6/2020,afternoon shift(1300-2100),condition monitoring
C89400,D57693,19/1/2021,night shift(2100-0500),condition monitoring
C97873,N27882,22/5/2020,night shift(2100-0500),care taker
C55995,N30405,13/2/2021,afternoon shift(1300-2100),tester
C16057,D76622,4/8/2018,afternoon shift(1300-2100),coordinator
C30323,N73413,7/5/2021,morning shift(0500-1300),examiner
C90794,N30964,18/10/2018,morning shift(0500-1300),vaccinator
C33463,D94630,4/9/2019,morning shift(0500-1300),condition monitoring
C00960,N20267,15/6/2021,morning shift(0500-1300),tester
C65811,D69921,25/5/2020,morning shift(0500-1300),condition monitoring
C96657,N49241,31/3/2019,morning shift(0500-1300),tester
C57533,N26646,26/6/2020,morning shift(0500-1300),examiner
C73148,D59118,19/7/2019,night shift(2100-0500),condition monitoring
C77741,N83886,27/9/2020,night shift(2100-0500),examiner
C63521,D66250,13/2/2020,morning shift(0500-1300),coordinator
C75072,N06155,16/12/2020,night shift(2100-0500),vaccinator
C44256,N10998,17/7/2018,afternoon shift(1300-2100),tester
C28348,N52228,14/2/2021,morning shift(0500-1300),tester
C94724,N88220,27/1/2019,morning shift(0500-1300),tester
C94075,D42874,8/9/2020,morning shift(0500-1300),coordinator
C95781,N65068,5/6/2019,afternoon shift(1300-2100),vaccinator
C08426,D01946,11/1/2021,morning shift(0500-1300),coordinator
C62299,D21095,13/4/2021,night shift(2100-0500),condition monitoring
C34648,N24253,30/6/2018,morning shift(0500-1300),examiner
C32447,D18405,21/11/2020,morning shift(0500-1300),coordinator
C43228,D89407,24/6/2020,night shift(2100-0500),coordinator
C80123,N66813,8/9/2019,night shift(2100-0500),vaccinator
C27022,N17069,4/11/2020,night shift(2100-0500),care taker
C17418,N50600,12/7/2018,morning shift(0500-1300),tester
C37581,D06788,20/6/2021,night shift(2100-0500),coordinator
C33733,D54702,10/4/2019,night shift(2100-0500),coordinator
C09157,N01271,21/1/2019,morning shift(0500-1300),care taker
C07739,N62454,21/1/2021,afternoon shift(1300-2100),vaccinator
C19149,N96392,19/7/2020,night shift(2100-0500),care taker
C34341,N59056,1/11/2019,morning shift(0500-1300),examiner
C38573,D49497,27/9/2018,afternoon shift(1300-2100),coordinator
C21883,D70596,25/8/2020,afternoon shift(1300-2100),coordinator
C80674,N91683,22/6/2018,afternoon shift(1300-2100),examiner
C73062,N07922,29/11/2019,afternoon shift(1300-2100),vaccinator
C38789,D15999,19/1/2020,night shift(2100-0500),coordinator
C34151,D18137,24/3/2019,afternoon shift(1300-2100),coordinator
C89400,N83169,13/6/2020,morning shift(0500-1300),vaccinator
C97873,N56117,27/7/2021,morning shift(0500-1300),care taker
C55995,D30094,13/3/2020,afternoon shift(1300-2100),coordinator
C16057,D12964,14/2/2019,morning shift(0500-1300),coordinator
C30323,D72472,16/1/2020,night shift(2100-0500),condition monitoring
C90794,N17340,8/7/2020,morning shift(0500-1300),vaccinator
C33463,N38926,25/8/2019,morning shift(0500-1300),examiner
C00960,N34394,10/12/2020,morning shift(0500-1300),care taker
C65811,N43856,3/6/2019,afternoon shift(1300-2100),care taker
C96657,D89622,26/4/2019,night shift(2100-0500),coordinator
C57533,D63951,25/8/2018,afternoon shift(1300-2100),condition monitoring
C73148,N10628,23/2/2021,morning shift(0500-1300),examiner
C77741,D80245,8/6/2018,night shift(2100-0500),condition monitoring
C63521,D59461,2/9/2019,morning shift(0500-1300),coordinator
C75072,N12426,11/10/2018,morning shift(0500-1300),vaccinator
C44256,N35547,26/9/2020,night shift(2100-0500),vaccinator
C28348,D02011,24/7/2021,morning shift(0500-1300),condition monitoring
C94724,N69120,29/9/2019,night shift(2100-0500),care taker
C94075,N96957,18/2/2019,morning shift(0500-1300),tester
C95781,N61302,7/10/2020,morning shift(0500-1300),vaccinator
C08426,N14728,5/5/2021,morning shift(0500-1300),vaccinator
C62299,N26024,21/2/2020,afternoon shift(1300-2100),vaccinator
C34648,N42628,6/4/2021,night shift(2100-0500),examiner
C32447,D18803,7/5/2020,afternoon shift(1300-2100),coordinator
C43228,N72251,10/3/2019,afternoon shift(1300-2100),examiner
C80123,N33394,13/3/2019,night shift(2100-0500),examiner
C27022,D58560,17/5/2020,night shift(2100-0500),coordinator
C17418,D19511,3/3/2021,afternoon shift(1300-2100),coordinator
C37581,N88017,23/6/2018,afternoon shift(1300-2100),care taker
C33733,D96918,14/6/2020,night shift(2100-0500),coordinator
C09157,D08350,24/3/2020,afternoon shift(1300-2100),condition monitoring
C07739,D78278,21/3/2019,night shift(2100-0500),coordinator
